q1_cut,removed_images,n_removed,min_answers,n_subjects,spearman_r,spearman_p,fdr_bh,nominal_sig,fdr_sig
65,2;10,2,2,43,0.172438308041714,0.2688383130168824,0.7506525013658502,False,False
65,2;10,2,3,42,0.16940581893089893,0.28348728518022825,0.7506525013658502,False,False
65,2;10,2,4,42,0.16940581893089893,0.28348728518022825,0.7506525013658502,False,False
65,2;10,2,5,42,0.16940581893089893,0.28348728518022825,0.7506525013658502,False,False
65,2;10,2,6,40,0.11866058905395688,0.46584237611559315,0.7510354628300103,False,False
65,2;10,2,7,35,0.14803429189253214,0.3960667685971881,0.7506525013658502,False,False
65,2;10,2,8,34,0.13011555375104586,0.4632866122778179,0.7510354628300103,False,False
65,2;10,2,9,0,,,,False,False
65,2;10,2,10,0,,,,False,False
65,3;4,2,0,44,0.2284748255872945,0.13577487696536542,0.7506525013658502,False,False
65,3;4,2,1,44,0.2284748255872945,0.13577487696536542,0.7506525013658502,False,False
65,3;4,2,2,43,0.22795476314467902,0.14151109610624138,0.7506525013658502,False,False
65,3;4,2,3,42,0.2109322098234409,0.17995734200832478,0.7506525013658502,False,False
65,3;4,2,4,42,0.2109322098234409,0.17995734200832478,0.7506525013658502,False,False
65,3;4,2,5,41,0.2215388168527296,0.16391063988419544,0.7506525013658502,False,False
65,3;4,2,6,39,0.2251966801312095,0.16808708829790175,0.7506525013658502,False,False
65,3;4,2,7,36,0.15555891560277774,0.3649644426856001,0.7506525013658502,False,False
65,3;4,2,8,34,0.2264551458280058,0.19779274257796303,0.7506525013658502,False,False
65,3;4,2,9,0,,,,False,False
65,3;4,2,10,0,,,,False,False
65,3;5,2,0,44,0.22008624158826945,0.15113644352648276,0.7506525013658502,False,False
65,3;5,2,1,44,0.22008624158826945,0.15113644352648276,0.7506525013658502,False,False
65,3;5,2,2,43,0.22578606874764914,0.1454409846285182,0.7506525013658502,False,False
65,3;5,2,3,42,0.2065726260607217,0.18933415072698037,0.7506525013658502,False,False
65,3;5,2,4,42,0.2065726260607217,0.18933415072698037,0.7506525013658502,False,False
65,3;5,2,5,41,0.27473639038376474,0.08214121349354433,0.7506525013658502,False,False
65,3;5,2,6,39,0.3057645492062382,0.05835929023188336,0.7506525013658502,False,False
65,3;5,2,7,37,0.2557376651561583,0.1265791308008503,0.7506525013658502,False,False
65,3;5,2,8,34,0.2695798104217782,0.12311884153741463,0.7506525013658502,False,False
65,3;5,2,9,0,,,,False,False
65,3;5,2,10,0,,,,False,False
65,3;6,2,0,44,0.21980335438828452,0.15167583435274748,0.7506525013658502,False,False
65,3;6,2,1,44,0.21980335438828452,0.15167583435274748,0.7506525013658502,False,False
65,3;6,2,2,43,0.222375403056597,0.15178333434813338,0.7506525013658502,False,False
65,3;6,2,3,42,0.2047020865334002,0.1934617642976675,0.7506525013658502,False,False
65,3;6,2,4,42,0.2047020865334002,0.1934617642976675,0.7506525013658502,False,False
65,3;6,2,5,41,0.19700225573985417,0.21699381129068276,0.7506525013658502,False,False
65,3;6,2,6,39,0.22675929537613082,0.16507692605722946,0.7506525013658502,False,False
65,3;6,2,7,36,0.20568215610214732,0.22879889002521456,0.7506525013658502,False,False
65,3;6,2,8,34,0.17149505847752688,0.33215324990267153,0.7506525013658502,False,False
65,3;6,2,9,0,,,,False,False
65,3;6,2,10,0,,,,False,False
65,3;7,2,0,44,0.10360743699447775,0.5033208445417915,0.7558559619392049,False,False
65,3;7,2,1,44,0.10360743699447775,0.5033208445417915,0.7558559619392049,False,False
65,3;7,2,2,43,0.10701911012812373,0.4945703345144564,0.7558129676892907,False,False
65,3;7,2,3,42,0.09230705928303902,0.5609653066008055,0.7692215166831052,False,False
65,3;7,2,4,42,0.09230705928303902,0.5609653066008055,0.7692215166831052,False,False
65,3;7,2,5,42,0.09230705928303902,0.5609653066008055,0.7692215166831052,False,False
65,3;7,2,6,40,0.18178542238428116,0.26159053493793777,0.7506525013658502,False,False
65,3;7,2,7,36,0.18670207013415255,0.2755809668754124,0.7506525013658502,False,False
65,3;7,2,8,34,0.1314948705752619,0.4585183526286667,0.7510354628300103,False,False
65,3;7,2,9,0,,,,False,False
65,3;7,2,10,0,,,,False,False
65,3;8,2,0,44,0.1903123637898564,0.21594093627715696,0.7506525013658502,False,False
65,3;8,2,1,44,0.1903123637898564,0.21594093627715696,0.7506525013658502,False,False
65,3;8,2,2,43,0.192209959833514,0.2168984956549334,0.7506525013658502,False,False
